8.050000000000000488e-01,8.082000000000000295e-01,8.113000000000000211e-01,8.157999999999999696e-01,8.172000000000000375e-01,8.164000000000000146e-01,8.146999999999999797e-01
8.863999999999999657e-01,8.943999999999999728e-01,8.954999999999999627e-01,8.951000000000000068e-01,8.964999999999999636e-01,8.972999999999999865e-01,8.973999999999999755e-01
9.023999999999999799e-01,9.060000000000000275e-01,9.074999999999999734e-01,9.108000000000000540e-01,9.122999999999999998e-01,9.106999999999999540e-01,9.095999999999999641e-01
9.033999999999999808e-01,9.072000000000000064e-01,9.096999999999999531e-01,9.126999999999999558e-01,9.119000000000000439e-01,9.094999999999999751e-01,9.091000000000000192e-01
9.020000000000000240e-01,9.056999999999999496e-01,9.092000000000000082e-01,9.092999999999999972e-01,9.105999999999999650e-01,9.122000000000000108e-01,9.102999999999999980e-01
